observed_date,cve,cna,change_type,version_old,score_old,version_new,score_new
2026-07-31,CVE-2025-40118,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40123,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40124,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40129,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40133,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40135,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40139,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40140,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40141,Linux,first_score,,,v3,8.0
2026-07-31,CVE-2025-40149,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40151,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40155,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-40158,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40159,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40165,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40166,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40167,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40168,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40169,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40170,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40171,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40172,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40173,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40174,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40176,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40182,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40183,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40186,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40187,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40190,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40198,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40199,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40201,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40202,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40203,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40204,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-40205,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40206,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40210,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40212,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40213,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40214,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40215,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40216,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40233,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40240,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40241,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40242,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-40243,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40244,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40245,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40248,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40249,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40250,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40251,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40252,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40253,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40257,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40258,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40261,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40262,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40266,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-40269,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40270,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40271,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40272,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40273,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40274,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40276,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-40277,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40280,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40282,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40283,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40284,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40285,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40290,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40291,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40292,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2025-40297,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40301,Linux,first_score,,,v3,7.6
2026-07-31,CVE-2025-40302,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40303,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40304,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40306,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40307,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40309,Linux,first_score,,,v3,8.0
2026-07-31,CVE-2025-40317,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40318,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40319,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40320,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40322,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-40323,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40324,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40326,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40328,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40331,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40334,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2025-40336,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40337,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-40342,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40343,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40344,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40347,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-40349,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40350,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-40354,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40356,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-40358,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-40362,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-40364,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68167,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68168,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68170,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68171,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68174,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68175,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68179,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68181,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68182,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68183,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68184,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68189,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68192,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68195,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68206,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68207,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68208,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68212,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68215,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-68218,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68226,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68232,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68234,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68241,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68243,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-68246,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68250,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-68254,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68255,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68256,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68260,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68261,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68265,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68283,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68284,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68285,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68286,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68294,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68301,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68302,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68303,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68304,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68313,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68314,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68315,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68317,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68320,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68321,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68336,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68337,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68340,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68341,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68347,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68349,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68352,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68359,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68360,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-68365,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-68369,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68370,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68379,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68724,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68726,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68730,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68735,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68736,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68741,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68745,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68746,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68747,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68748,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68749,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68753,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68761,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68764,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68770,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68774,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68775,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68782,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68785,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-68792,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68793,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68794,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68795,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68799,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2025-68800,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68801,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68803,Linux,first_score,,,v3,8.0
2026-07-31,CVE-2025-68805,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68806,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-68808,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68809,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2025-68810,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68811,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68815,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68817,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-68818,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-68819,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-68822,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71066,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71068,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-71070,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71072,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2025-71074,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71078,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71080,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71082,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71085,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71090,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71092,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71093,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2025-71095,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2025-71099,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71100,Linux,first_score,,,v3,7.6
2026-07-31,CVE-2025-71101,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71109,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71112,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-71116,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2025-71120,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71126,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71127,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71128,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71130,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71131,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71132,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71136,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71145,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71146,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71150,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71155,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71158,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71159,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2025-71161,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71162,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71183,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2025-71192,Linux,first_score,,,v3,7.0
2026-07-31,CVE-2025-71201,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71202,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-71204,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71221,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71234,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2025-71236,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71268,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71269,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71274,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71286,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71289,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2025-71292,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2025-71300,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71302,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2025-71311,Linux,first_score,,,v3,8.2
2026-07-31,CVE-2026-21639,hackerone,first_score,,,v3,8.8
2026-07-31,CVE-2026-64531,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64532,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64533,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64534,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2026-64535,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2026-64536,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2026-64539,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64540,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2026-64541,Linux,first_score,,,v3,9.8
2026-07-31,CVE-2026-64543,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64545,Linux,first_score,,,v3,7.5
2026-07-31,CVE-2026-64546,Linux,first_score,,,v3,7.1
2026-07-31,CVE-2026-64547,Linux,first_score,,,v3,8.1
2026-07-31,CVE-2026-64548,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2026-64550,Linux,first_score,,,v3,7.3
2026-07-31,CVE-2026-64551,Linux,first_score,,,v3,9.1
2026-07-31,CVE-2026-64552,Linux,first_score,,,v3,8.4
2026-07-31,CVE-2026-64554,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2026-64555,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2026-64556,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64557,Linux,first_score,,,v3,8.8
2026-07-31,CVE-2026-64558,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64559,Linux,first_score,,,v3,7.8
2026-07-31,CVE-2026-64560,Linux,first_score,,,v3,7.8
